user_location,user_latitude,user_longitude
"Playa del Rey, CA",33.9550828,-118.4367496
"Glen Ridge, NJ",40.80537800000001,-74.2037566
"Cypress, TX",29.969111600000005,-95.6971685
"Shrewsbury, PA",39.7687574,-76.67965179999999
"Flushing, Queens, NY",40.7654301,-73.8174291
"Sun Valley, Los Angeles, CA",34.2175042,-118.3703576
"Cedar Park, TX",30.4650543,-97.8126677028017
"Bloomington, IL",40.4731073,-88.9941403
"Franz Park, Saint Louis, MO",38.6217203,-90.303183158214
"Bolingbrook, IL",41.7003302,-88.0717708
"Englewood Cliffs, NJ",40.8853773,-73.9523597
"Englewood, CO",39.6482059,-104.9879641
"Gainesville, GA",34.2978794,-83.8240663
"Bedminster, NJ",40.680657,-74.6454373
"Magnolia, DE",39.0717985,-75.4755771244133
"San Juan, Puerto Rico",18.38423905,-66.05343987364729
"Mid-Cambridge, MA",42.3637328,-71.1015015
"Hudson, MA",42.3913088,-71.5678236
"Woodville, TX",30.7749415,-94.42433179380821
"Tuscumbia, AL",34.7312005,-87.70253000000002
"North Babylon, NY",40.7164881,-73.3217861
"Gallup, NM",35.5283573,-108.7439489
"Far Hills, NJ",40.684268,-74.63571479999997
"Bayside, NY",40.76843510000001,-73.77707740000002
"South Boston, Boston, MA",42.33343120000001,-71.0494949
"Northern Liberties, Philadelphia, PA",39.9650487,-75.1418546
"Oceanside, NY",40.6387141,-73.6401296
"Baltimore City, MD",39.279234,-76.5716818
"Cape Elizabeth, ME",43.563696,-70.2000467
"Lubbock, TX",33.5778631,-101.8551665
"Leonardtown, MD",38.2912431,-76.6357946
"Cranford, NJ",40.65843579999999,-74.2995923
"Vallejo, CA",38.1040864,-122.25663670000002
"Lebanon, PA",40.3465499,-76.4283812
"Great Barrington, MA",42.20767315,-73.3491862093459
"Oakmont, PA",40.5217347,-79.8422719
"Nipomo, CA",35.0358216,-120.49641881596202
"Kanata, Canada",61.0666922,-107.9917071
"Mosier, OR",45.68333060000001,-121.397295
"Moab, UT",38.5738096,-109.5462146
"Haverford, PA",40.01316720000001,-75.2943516
"Zion, PA",40.9142294,-77.68472109999998
"Dublin, CA",37.7021521,-121.9357918
"Chelsea, Manhattan, NY",40.7464906,-74.00152829999998
"Rowlett, TX",32.9029017,-96.56388
"Buena Park, CA",33.870413,-117.9962165
"San Pablo, CA",37.96214570000001,-122.3455263
"Jamestown, NC",35.994105299999994,-79.9356589
"Huger, SC",33.0965591,-79.803412
"Unalaska, AK",53.9256265,-166.574626523689
"Corpus Christi, TX",27.8002542,-97.3955744
"Marine Park, Brooklyn, NY",40.5955682,-73.9166100079987
"Lansing, MI",42.73377120000001,-84.5553805
"Millstone, NJ",40.4992707,-74.5887679
"Sydney, Australia",-33.8548156,151.2164539
"Melbourne, Australia",-37.8142175,144.9631608
"Lafayette, IN",40.4167022,-86.8752869
"Hasbrouck Heights, NJ",40.85815529999999,-74.0806971
"Duluth, GA",34.0028569,-84.14410459999998
"Doral, FL",25.8184725,-80.35396781309791
"Starkville, MS",33.45936245,-88.8298541766933
"Redmond, WA",47.6694141,-122.1238767
"Yonkers, NY",40.9312099,-73.8987469
"Hampton Falls, NH",42.928216,-70.8880530285711
"Poolesville, MD",39.14593920000001,-77.4169311
"McHenry, IL",42.3294391,-88.4605713
"Burlington, VT",44.4723989,-73.2114941
"Yardley, PA",40.245664,-74.84599720000001
"Tillson, NY",41.8289818,-74.068475
"East Boston, Boston, MA",42.3750973,-71.03921729999998
"Strongsville, OH",41.3144733,-81.83511
"Tenafly, NJ",40.9253766,-73.96291540000001
"Savoy, IL",40.05475300000001,-88.2517165
"Belmont, CA",37.5202145,-122.27580079999998
"Mons, Belgium",50.4549568,3.951958
"Villanova, PA",44.985725,9.2915544
"Groton, MA",42.6112242,-71.5745402
"Monrovia, CA",34.1483499,-118.0014517
"Florence, MA",34.79981,-87.677251
"Rome, Italy",41.8933439,12.4830718
"Glen Cove, NY",40.8623217,-73.63373890000003
"Ranson, WV",39.2951013,-77.86055079999998
"Woodland Hills, CA",34.1683386,-118.6059197
"Woodstock, VT",43.6244967,-72.518794
"Porter Ranch, Los Angeles, CA",,
"WOODLAND HLS, CA",,
"Poulsbo, WA",47.7391366,-122.63928
"Beckley, WV",37.77817020000001,-81.18815570000002
"Versailles, KY",38.052576,-84.7299464
"Jackson, MS",32.4104385,-90.162064888255
"Birdsboro, PA",40.26453710000001,-75.8040852
"Downers Grove, IL",41.7946074,-88.00689990000002
"Sahuarita, AZ",31.957581800000003,-110.955646
"Jackson, NJ",40.1151766,-74.3647772
"Catlett, VA",38.6537308,-77.6405458
"Westhampton, NY",40.82454370000001,-72.6662075
"Hinsdale, IL",41.80086420000001,-87.9370052
"Athens, GA",33.9595974,-83.376678
"Nokesville, VA",38.698729,-77.5797119
"Celebration, FL",28.312333,-81.5540852801497
"Manchester, WA",42.484154,-91.4554252
"Arnold, MD",39.0320784,-76.5025431
"Whitethorn, CA",40.0237557,-123.9430832
"Chesterfield, MO",38.6560565,-90.5742029
"Fontana, CA",34.0922335,-117.435048
"Lookout Mountain, TN",34.9942422,-85.3494027
"Roslindale, MA",42.2912093,-71.12449659999999
"Johnson City, NY",42.1156308,-75.9588092
"Media, PA",39.9167783,-75.387693
"Randolph, NJ",40.538447,-74.5563259
"Downtown Berkeley, Berkeley, CA",37.87010225,-122.268136081598
"Carnegie, Pittsburgh, PA",40.44270945,-79.9504754299419
"Vestal, NY",42.0850747,-76.053813
"Curtis Bay, MD",39.2257902,-76.5892145
"Lenexa, KS",38.9536174,-94.7335709
"Redding, CA",40.5863563,-122.3916754
"Ormond Beach, FL",29.2858129,-81.05588940000001
"Dorchester, MA",38.3930694,-76.09956770000002
"Manchester, MA",42.99563970000001,-71.4547891
"Petersburg, VA",37.2044555,-77.39053110506909
"Malibu, CA",33.7311196,-117.7645117
"Braintree, MA",42.2223218,-70.999492
"El Monte, CA",34.0751571,-118.036849
"Lake Ridge, VA",38.687894,-77.2977618
"Robinson, IL",39.0053201,-87.7391936
"Mattawan, MI",42.2094839,-85.784453
"Stow, MA",42.4365949,-71.50500090000001
"Kings Park, NY",40.886209,-73.25733690000001
"Jefferson, VA",38.8645565,-77.1877587
"Schoten, Belgium",51.2516344,4.4980446
"Whitestone, NY",40.79454570000001,-73.81846740000002
"Longmont, CO",40.1672117,-105.1019287
"Bellevue, ID",43.4635179,-114.2605998
"Menlo Park, CA",37.4538274,-122.1821871
"West, Amsterdam, The Netherlands",52.3786174,4.85794064650849
"Dalton, PA",41.5342441,-75.73602530000002
"La Crescenta, CA",34.2239835,-118.24039740000002
"Fort Dodge, IA",42.49746939999999,-94.1680158
"Glenview, IL",42.0700662,-87.81140440000001
"Coronado, CA",32.6858854,-117.1830891
"Pacifica, CA",37.6138253,-122.48691940000002
"Westmont, IL",41.79586389999999,-87.9756175
"Princeton Township, NJ",40.349246,-74.66852928921129
"Napa, CA",38.2891775,-122.293706268451
"Clayton, CA",37.9410341,-121.9357925
"Oreland, PA",40.115489,-75.18116150169409
"Cocoa, FL",28.3821505,-80.7757979975217
"Trabuco Canyon, CA",33.6626232,-117.58938
"Cidade Ademar, São Paulo, Brazil",-23.669186,-46.658810001851904
"Saint Petersburg, FL",27.7703796,-82.66950849999998
"Columbus, GA",32.4609764,-84.9877094
"Fort Belvoir, VA",38.7107385,-77.14367617656191
"Niles, MI",41.8297694,-86.2541768
"Camp Springs, MD",38.8040027,-76.90663959999998
"Dunedin, FL",28.046070500000006,-82.79673035857579
"Crystal City, MO",38.2211656,-90.3790094
"Mechanicsville, VA",37.628341,-77.3544157175537
"Mechanicsville, MD",38.4429021,-76.74385440000002
"Alexandria West, VA",38.8051095,-77.0470229
"Glenwood Grove - North Iris, CO",,
"Terre Haute, IN",39.4667025,-87.4139119
"Absecon, NJ",39.4284503,-74.49570759999997
"Coral Springs, FL",26.271192,-80.27060440000002
"Mt Pleasant, SC",32.794065100000005,-79.86258509999998
"JAMAICA, NY",40.6914852,-73.8056771
"Court House, Arlington, VA",38.89121110000001,-77.085624
"Carrollwood, FL",28.0500175,-82.492873
"Prague, Czech Republic",50.0874401,14.4212556
"Norwalk, CT",41.1175966,-73.4078968
"Fayetteville, NY",43.02978870000001,-76.00436429999998
"Clovis, CA",36.8252277,-119.7029194
"South Berkeley, Berkeley, CA",37.8551575,-122.2723752
"Pomona, CA",34.0552886,-117.7522793
"PORTER RANCH, CA",34.2737576,-118.56975590000002
"Gig Harbor, WA",47.3259697,-122.5878659
"Canberra, Australia",-35.2819367,149.128894
"Acworth, GA",34.0659329,-84.67687959999998
"Newcastle, Australia",-32.9272881,151.7812534
"Nassau, NY",40.7412643,-73.5877699
"Woodbury, NJ",39.8381691,-75.15267740000002
"Langley, Canada",49.1,-122.65
"Park View, Washington, DC",38.9334691,-77.02130140000001
"Kettering, OH",39.6895036,-84.16882740000001
"Norristown, PA",40.121497,-75.3399048
"Boynton Beach, FL",26.525349100000003,-80.0664309
"Oak Creek, WI",42.8858503,-87.86313620000001
"Copenhagen, Denmark",55.6867243,12.5700724
"Fallbrook, CA",33.3764196,-117.2511466
"Fort Hood, TX",31.20143875,-97.77175771353559
"Winterville, NC",35.5290511,-77.4010762
"Humble, TX",29.9988312,-95.2621553
"Westwood, Houston, TX",29.68247765,-95.55490819797261
"Brookfield, CT",41.48259470000001,-73.4095652
"Borough of Princeton, NJ",40.3492744,-74.6592958
"Lake Manassas, VA",38.7733769,-77.6612892870697
"Mayagüez Pueblo, Puerto Rico",18.21383815,-67.142561054318
"Albany, OR",44.6365071,-123.1059324
"Princeton Junction, NJ",40.31733010000001,-74.61987909999998
"Missoula, MT",46.879583,-113.921458995819
"Plainsboro, NJ",40.3334409,-74.60043409999999
"Panama City Beach, FL",30.1765914,-85.8054879
"Long Pond, PA",41.053422,-75.4629636
"Ossining, NY",41.1609095,-73.8781164396082
"Piscataway Township, NJ",40.551683,-74.47481897353771
"Henderson, TN",35.6418311,-88.3949437
"West Newbury, MA",42.8014795,-70.989778
"Cranberry Township, PA",40.7099343,-80.10605059999997
"Panama City, FL",30.1600827,-85.6545729
"Easley, SC",34.826927600000005,-82.5817053
"Glenwood, MD",39.2875302,-77.0276051
"Temperance, MI",41.7793487,-83.56883859999998
"Amherst, MA",42.38036760000001,-72.523143
"Cordova, TN",35.1556451,-89.7761955
"Schiller Park, IL",41.9558637,-87.8708965
"Canfield, OH",41.0250584,-80.7609121
"Florence, AL",34.79981,-87.677251
"Orland Park, IL",41.6303103,-87.8539425
"Needham Heights, MA",42.2934385,-71.2359901
"Norcross, GA",33.9412127,-84.2135309
"Biddeford, ME",43.4925843,-70.4533844
"Galveston, TX",29.299328000000006,-94.7945882
"Sewickley, PA",40.5364566,-80.1845031
"Victor, NY",42.9825634,-77.40887940000002
"Richmond, TX",29.5821811,-95.7607832
"Bangor, PA",40.8656515,-75.20656770000002
"Edinburgh, United Kingdom",55.9483544,-3.1931187000000003
"Half Moon Bay, CA",37.4635519,-122.4285862
"Montvale, NJ",41.0467635,-74.02291729999997
"Paulsboro, NJ",39.830391,-75.2404608
"Dennis, MA",41.73538720000001,-70.19390870000001
"Manhattan Beach, Los Angeles, CA",33.8950839,-118.4000147
"Vero Beach, FL",27.6387163,-80.39753990000001
"Pentagon City, Arlington, VA",38.8618824,-77.0595389
"Howell, MI",42.6072552,-83.9293952
"Wilton, CT",41.1953739,-73.4378988
"York, PA",39.962398,-76.72739200000002
"Wheeling, WV",40.063961600000006,-80.72091490000003
"Deer Park, NY",40.7617653,-73.3292858
"Kannapolis, NC",35.4873613,-80.62173409999998
"Brunswick, GA",31.1499528,-81.4914894
"Bridgeton, MO",38.7669954,-90.4115057
"Waianae, HI",21.4454875,-158.187823787263
"Trevose, PA",40.1392766,-74.98100190000002
"Sicklerville, NJ",39.7173375,-74.9693329
"Tizimín, Mexico",21.1409319,-88.15016379999999
"Stony Brook, NY",40.92565379999999,-73.14094300000002
"Port Haywood, VA",37.3859704,-76.31716479999999
"Hayden, ID",47.7660161,-116.7865815
"Ipswich, MA",42.6792602,-70.8411612
"Macon, GA",,
"RIDGEWOOD, NY",,
"Fuquay Varina, NC",,
"Petworth, Washington, DC",,
"Gardena, CA",,
"Arvada, CO",,
"Spartanburg, SC",,
"Chester, VA",,
"Michigan Park, Washington, DC",,
"Melbourne, Melbourne, Australia",,
"Allison Park, PA",,
"Bethany Beach, DE",,
"Sandusky, OH",,
"White Plains, NY",,
"Kalorama, Washington, DC",,
"Aspen Hill, MD",,
"Mableton, GA",,
"NoMa, Washington, DC",,
"Kingsville, MD",,
"Scarsdale, NY",,
"Bedford-Stuyvesant, NY",,
"Rochester Hills, MI",,
"Carmel, IN",,
"Westchester, IL",,
"Triangle, VA",,
"Freehold, NJ",,
"Berwyn Heights, MD",,
"Glendale, Los Angeles, CA",,
"Millersville, MD",,
"North Dallas, Dallas, TX",,
"Cheverly, MD",,
"Glasgow, United Kingdom",,
"Kathleen, GA",,
"Edgewood, Washington, DC",,
"Connersville, IN",,
"Commerce City, CO",,
"Lebanon, NH",,
"Norman, OK",,
"Prospect Heights, Brooklyn, NY",,
"Suffolk, NY",,
"Hayes Valley, San Francisco, CA",,
"Deale, MD",,
"Castaic, CA",,
"Radcliff, KY",,
"Waynesville, NC",,
"Olive Branch, MS",,
"Harvard, MA",,
"Meridian, ID",,
"Rosedale, MD",,
"Totowa, NJ",,
"Monmouth Junction, NJ",,
"Downtown, Austin, TX",,
"Bloomfield Township, MI",,
"Clarendon, Arlington, VA",,
"Hackensack, NJ",,
"Riverview, FL",,
"Brussels, Belgium",,
"Beaumont, TX",,
"Goddard, MD",,
"Avenue of the Arts North, Philadelphia, PA",,
"Baldwin, NY",,
"North End, Boston, MA",,
"New Centre, NC",,
"Bluemont, VA",,
"South Lyon, MI",,
"South Kingstown, RI",,
"Highland, CA",,
"Goshen, IN",,
"La Mesa, CA",,
"Tottenham, London, United Kingdom",,
"ST THOMAS, U.S. Virgin Islands",,
"Sandy Springs, GA",,
"Haltom City, TX",,
"West Covina, CA",,
"Clifton, NJ",,
"Mount Rainier, MD",,
"Santa Monica, Los Angeles, CA",,
"Rotterdam, The Netherlands",,
"Millington, TN",,
"Clovis, NM",,
"Camden, NJ",,
"Spring Valley, Washington, DC",,
"Aston, PA",,
"Bellaire, TX",,
"Grosse Pointe, MI",,
"Bucks County, PA",,
"Ambridge, PA",,
"Franklin, MI",,
"Ewa Beach, HI",,
"South Street Seaport, Manhattan, NY",,
"Euclid, OH",,
"Cumming, GA",,
"Manhasset, NY",,
"Bruxelles, Brussels, Belgium",,
"Belcamp, MD",,
"Glenmoore, PA",,
"Levittown, NY",,
"Garland, TX",,
"Santee, San Diego, CA",,
"Fort Leavenworth, KS",,
"The Strip, Las Vegas, NV",,
"Crown Heights, NY",,
"RIVERDALE, MD",,
"Front Royal, VA",,
"Waterford, MI",,
"London, Canada",,
"Little Falls, NJ",,
"East Village, San Diego, CA",,
"Downtown, Canada",,
"Monroeville, PA",,
"Brentwood, CA",,
"Pelham, NY",,
"Barrington, RI",,
"Springdale, MD",,
"Downtown, Los Angeles, CA",,
"Bradenton, FL",,
"La Puente, CA",,
"Lakewood, OH",,
"Bellmore, NY",,
"RICHMOND HILL, NY",,
"White Oak, MD",,
"Mooresville, IN",,
"Oamaru, New Zealand",,
"Decatur, AL",,
"Uniontown, OH",,
"Rumson, NJ",,
"Gambrills, MD",,
"Chambersburg, PA",,
"Vincentown, NJ",,
"Huntingtown, MD",,
"Atlantic Beach, FL",,
"Wixom, MI",,
"Niagara Falls, Canada",,
"Berlin, MD",,
"Rowland Heights, CA",,
"Edgewood, MD",,
"Burnaby, Canada",,
"Mt Arlington, NJ",,
"South Burlington, VT",,
"Mendon, MA",,
"Williamsburg, NY",,
"Northwest, Las Vegas, NV",,
"ALLSTON, MA",,
"Oshkosh, WI",,
"Laramie, WY",,
"Bodega Bay, CA",,
"Franklin Park, NJ",,
"Montpelier, VT",,
"Port Republic, MD",,
"Louisburg, NC",,
"Ballston Spa, NY",,
"Сент-Чарльз, IL",,
"Racine, WI",,
"Louisville, CO",,
"Alton Bay, NH",,
"Clinton, NJ",,
"Lebanon, OR",,
"Highland, NY",,
"Harlem, Manhattan, NY",,
"Lincolnwood, IL",,
"Skinker/DeBaliviere Parkview, Saint Louis, MO",,
"Bryn Mawr, PA",,
"Flagstaff, AZ",,
"Rockford, IL",,
"Warner Robins, GA",,
"Reseda, Los Angeles, CA",,
"Pennington, NJ",,
"Granite Bay, CA",,
"Whispering Pines, NC",,
"Penn Quarter, Washington, DC",,
"Huntington, WV",,
"Santo António dos Cavaleiros, Portugal",,
"Glastonbury, CT",,
"Foster City, CA",,
"Hopkins, MN",,
"Vernon Hills, IL",,
"Granite Springs, NY",,
"Wantagh, NY",,
"Grass Valley, CA",,
"Murray Hill, Manhattan, NY",,
"San Diego County, CA",,
"Herriman, UT",,
Bay Area,,
"Ashton, MD",,
"Calverton, NY",,
"Boxborough, MA",,
"Kinderhook, NY",,
"Clemmons, NC",,
"Liverpool, NY",,
"Coppell, TX",,
"Concord, NC",,
"Hillside Manor, NY",,
"Canonsburg, PA",,
"OXON HILL, MD",,
"Lewisville, TX",,
"Lower Greenville, Dallas, TX",,
"Southborough, MA",,
"Eastside, Albuquerque, NM",,
"Pine Island, MN",,
"Downtown Brooklyn, NY",,
"Sinking Spring, PA",,
"Modesto, CA",,
"Culver City, Los Angeles, CA",,
"Highland Park, Dallas, TX",,
"Rock Hill, SC",,
"Vicksburg, MS",,
"Jamaica, NY",,
"Rosemead, CA",,
"Elizabeth, NJ",,
"Bangor, ME",,
"Whitechapel, London, United Kingdom",,
"NOTTINGHAM, MD",,
"Martinsburg, WV",,
"Two Bridges, Manhattan, NY",,
"Kinston, NC",,
"Near Southside, Chicago, IL",,
"Maumee, OH",,
"Morrisville, PA",,
"East Coast, Australia",,
"Harpers Ferry, WV",,
"Spotsylvania, VA",,
"Palisades Park, NJ",,
"Del Mar, CA",,
"South St. Paul, MN",,
"Hot Springs, AR",,
"Hauppauge, NY",,
"Canton, OH",,
"Downtown, Vancouver, Canada",,
"Chardon, OH",,
"Solana Beach, CA",,
"Lake Elsinore, CA",,
"Rexburg, ID",,
"Waterbury, CT",,
"Beaver Falls, PA",,
"Davie, FL",,
"Royersford, PA",,
"Central Islip, NY",,
"Valley Stream, NY",,
"Sterling Heights, MI",,
"Gahanna, Columbus, OH",,
"Winfield, IL",,
"Belleville, NJ",,
"Queens Village, NY",,
"Piedmont, Oakland, CA",,
"Market East, Philadelphia, PA",,
"Monroe, NY",,
"Lanham-Seabrook, MD",,
"Barstow, CA",,
"Weymouth, MA",,
"Brandon, FL",,
"Playa Del Rey, CA",,
"Weston, FL",,
"Hampshire, IL",,
"Camas, WA",,
"Sanford, ME",,
"Rootstown Township, OH",,
"Rising Sun, MD",,
"Northbrook, IL",,
"Englishtown, NJ",,
"El Dorado Hills, CA",,
"Darnestown, MD",,
"Woodbridge, CT",,
"Danbury, CT",,
"Laredo, TX",,
"Claymont, DE",,
"Vanderburgh County, IN",,
"The Heights, NJ",,
"Huntington, NY",,
"Waddy, KY",,
"Suffolk, VA",,
"Brooklyn Heights, NY",,
"POWELL, TN",,
"West Springfield, MA",,
"Roseville, MI",,
"Weehawken, NJ",,
"Dedham, MA",,
"Columbia City, Seattle, WA",,
"Newark, CA",,
"Roanoke, TX",,
"Matawan, NJ",,
"Merritt Island, FL",,
"Bronxville, NY",,
"Wake Forest, NC",,
"Kaneohe, HI",,
"Moraga, CA",,
"Chester Township, NJ",,
"Medford, OR",,
"Sanford, FL",,
"Libertyville, IL",,
"Waldwick, NJ",,
"FLUSHING, NY",,
"Centereach, NY",,
"Grapevine, TX",,
"Lake Saint Louis, MO",,
"Regensburg, Germany",,
"Cheshire, CT",,
"Oakland Gardens, NY",,
"Millbury, MA",,
"Narberth, PA",,
"Hampton, IL",,
"Fort Madison, IA",,
"Osprey, FL",,
"Princeton, KY",,
"Dixon, CA",,
"Apollo Beach, Tampa Bay, FL",,
"Wilmette, IL",,
"Angwin, CA",,
"Boalsburg, PA",,
"Orion charter Township, MI",,
"Macclenny, FL",,
"Mount Airy, NC",,
"Southeast, Denver, CO",,
"Morris County, NJ",,
"Lawrence, KS",,
"Fort Knox, KY",,
"Montgomery, NJ",,
"Friendship Heights, Washington, DC",,
"Titusville, NJ",,
"Hastings, MN",,
"Stevenson Ranch, CA",,
"Highland Park, Los Angeles, CA",,
"Virginia Square, Arlington, VA",,
"Bear, DE",,
"Dumont, NJ",,
"Mount Airy, MD",,
"Thornton, CO",,
"Anacortes, WA",,
"Allston-Brighton, MA",,
"Cutler Bay, FL",,
"Kemah, TX",,
"Antwerp, Belgium",,
"Rome, NY",,
"Bloomsbury, NJ",,
"Palma Ceia, Tampa Bay, FL",,
"Hawthorne, CA",,
"Clawson, MI",,
"North Carver, MA",,
"Woodbine, MD",,
"Santa Clara, UT",,
"Harvey, LA",,
"Greenville, SC",,
"Williston Park, NY",,
"Lakeville, MA",,
"Rancho Santa Fe, CA",,
"Burgaw, NC",,
"Ephrata, PA",,
"South Amboy, NJ",,
"Maple Valley, WA",,
"Douglas, MA",,
"South Dallas, Dallas, TX",,
"Hummelstown, PA",,
"Mountainside, NJ",,
"Sophia, NC",,
"Bushwick, NY",,
"Bulverde, TX",,
"Hampstead, NC",,
"La Pine, OR",,
"Ooltewah, TN",,
"Plymouth, MA",,
"Northfield, MN",,
"Highlands Ranch, CO",,
"Whitsett, NC",,
"Corona, CA",,
"Greensburg, PA",,
"Outlook, WA",,
"Redmond, OR",,
"Fisherman's Wharf, San Francisco, CA",,
"Natomas, Sacramento, CA",,
"Sydney, Sydney, Australia",,
"Peachtree City, GA",,
"Clinton, CT",,
"Wallisellen, Switzerland",,
"Cuyahoga Falls, OH",,
"Howard County, MD",,
"Bergen County, NJ",,
"Massapequa, NY",,
"Raeford, NC",,
"København, Denmark",,
"Hoover, AL",,
"Sonoma, CA",,
"Poway, CA",,
"Troy, VA",,
"North Richland Hills, TX",,
"Apollo Beach, FL",,
"Brandywine, MD",,
"Lake Forest, CA",,
"Leominster, MA",,
"Elon, NC",,
"Tullahoma, TN",,
"Woodbridge Township, NJ",,
"Inner Harbor, Baltimore, MD",,
"Princeton, TX",,
"Butler, NJ",,
"Forsyth, IL",,
"Incline Village, NV",,
"El Toro, CA",,
"Taunton, MA",,
"Westfield, MA",,
"Little Neck, NY",,
"Wyncote, PA",,
"Severna Park, MD",,
"Frankfurt, Germany",,
"Hillsboro, OR",,
"Doylestown, PA",,
"Bloomfield, NJ",,
"Marlton, NJ",,
"Stalingrad, Brussels, Belgium",,
"Spring Green, WI",,
"Holly Springs, NC",,
"Fairfield, CA",,
"Latham, NY",,
"Sutton Coldfield, United Kingdom",,
"Sherbrooke, Canada",,
"New Rochelle, NY",,
"Torrey Hills, San Diego, CA",,
"Bedford Hills, NY",,
"Shelbyville, IN",,
"Sanford, NC",,
"Fayetteville, GA",,
"Waikiki, Honolulu, HI",,
"Paoli, PA",,
"Eatontown, NJ",,
"Briarwood, NY",,
"Randwick, Australia",,
"New Britain, CT",,
"Morris Plains, NJ",,
"Hercules, CA",,
"PECK SLIP, NY",,
"Arvada, CO",39.8027644,-105.0874842
"Spartanburg, SC",34.949800700000004,-81.9320157
"Chester, VA",37.3569086,-77.4421818
"Michigan Park, Washington, DC",38.948722,-76.98580909999998
"Allison Park, PA",40.5584013,-79.9581094
"Bethany Beach, DE",38.5379676,-75.05886459999998
"Sandusky, OH",41.4489397,-82.7079605
"Aspen Hill, MD",39.0794975,-77.0735251
"Mableton, GA",33.811344,-84.5669805134124
"Kingsville, MD",39.4487918,-76.417968
"Scarsdale, NY",40.9690798,-73.7635316
"Bedford-Stuyvesant, NY",40.6834364,-73.9412488
"Rochester Hills, MI",42.6583661,-83.14993220000002
"Carmel, IN",39.9783711,-86.1180435
"Westchester, IL",41.1763139,-73.7907554
"Freehold, NJ",40.260111,-74.2737573
"Berwyn Heights, MD",38.9939991,-76.9105292
"Glendale, Los Angeles, CA",34.142345500000005,-118.24836709999998
"Millersville, MD",39.0595542,-76.6480219
"North Dallas, Dallas, TX",32.8556321,-96.8527281
"Cheverly, MD",38.928167,-76.915807
"Glasgow, United Kingdom",55.861147,-4.2499891
"Kathleen, GA",32.495294,-83.6099696
"Connersville, IN",39.6411589,-85.1410748
"Commerce City, CO",39.8083196,-104.9338675
"Lebanon, NH",43.6425381,-72.25138299999998
"Norman, OK",35.2225717,-97.4394816
"Prospect Heights, Brooklyn, NY",40.6778708,-73.9684725
"Suffolk, NY",40.87275089999999,-72.859691
"Hayes Valley, San Francisco, CA",37.77384905,-122.421966780534
"Castaic, CA",34.488882200000006,-118.6228656
"Radcliff, KY",37.8403456,-85.9491298
"Waynesville, NC",35.4887476,-82.9888725
"Olive Branch, MS",34.9617605,-89.82953149999999
"Meridian, ID",43.6086295,-116.392326
"Rosedale, MD",39.3201074,-76.5155191
"Totowa, NJ",40.9050988,-74.2098679
"Monmouth Junction, NJ",40.3789957,-74.54654359999998
"Clarendon, Arlington, VA",38.8857615,-77.09697109999998
"Hackensack, NJ",40.8859326,-74.0434736
"Brussels, Belgium",50.8465565,4.351697
"Beaumont, TX",30.0860459,-94.1018461
"Goddard, MD",38.9895547,-76.8533053
"Baldwin, NY",40.65649129999999,-73.6092953
"North End, Boston, MA",42.3650974,-71.05449540000002
"New Centre, NC",35.6729639,-79.03929190000002
"Bluemont, VA",39.1112168,-77.8338839
"South Kingstown, RI",41.456191,-71.5394738
"Highland, CA",34.1283442,-117.2086513
"Goshen, IN",41.58150120000001,-85.83465290000002
"Tottenham, London, United Kingdom",51.58971029999999,-0.0715296
"ST THOMAS, U.S. Virgin Islands",18.3642725,-64.9858324
"Haltom City, TX",32.799573800000005,-97.2691817
"West Covina, CA",34.0686208,-117.93895259999998
"Clifton, NJ",40.8584328,-74.16375529999998
"Santa Monica, Los Angeles, CA",34.0195598,-118.4869739
"Rotterdam, The Netherlands",51.92779805,4.48862326925829
"Millington, TN",35.3414745,-89.8973084
"Clovis, NM",34.405472,-103.2050709
"Camden, NJ",39.8014709,-74.968553
"Spring Valley, Washington, DC",38.9395553,-77.0988672
"Aston, PA",39.87265415,-75.4405471904985
"Bellaire, TX",29.7057858,-95.4588299
"Grosse Pointe, MI",42.3861485,-82.91185909999999
"Bucks County, PA",40.33440220000001,-75.1248777
"Ambridge, PA",40.5892339,-80.22506
"Franklin, MI",31.467398,-90.8992648
"Ewa Beach, HI",21.3155436,-158.00817709999995
"South Street Seaport, Manhattan, NY",40.70577520000001,-74.00283759999998
"Euclid, OH",41.5931049,-81.5267873
"Cumming, GA",34.2073196,-84.14019259999998
"Manhasset, NY",40.7978787,-73.6995749
"Bruxelles, Brussels, Belgium",50.8465565,4.351697
"Belcamp, MD",39.4689979,-76.2332887
"Glenmoore, PA",40.0889905,-75.77187940000002
"Levittown, NY",40.7259336,-73.51429209999998
"Garland, TX",32.912624,-96.6388833
"Santee, San Diego, CA",32.8383828,-116.97391670000002
"Fort Leavenworth, KS",39.3450982,-94.9216267
"The Strip, Las Vegas, NV",36.1399696,-115.1611058
"Crown Heights, NY",40.667471,-73.9435662
"Front Royal, VA",38.9178538,-78.1917718
"Waterford, MI",44.4838543,-93.1429927
"Little Falls, NJ",40.8689882,-74.2082011
"Downtown, Canada",49.8945569,-97.1401095
"Monroeville, PA",40.4211798,-79.78810250000002
"Brentwood, CA",37.9317766,-121.69602659999998
"Pelham, NY",40.9098215,-73.8079111
"Barrington, RI",41.7407661,-71.30846329999999
"Springdale, MD",38.93761129999999,-76.8388603
"Lakewood, OH",41.48199320000001,-81.7981908
"Bellmore, NY",40.6540805,-73.5285876627105
